index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
4711.0,Fe80P9.5Si10.5,RMG,Fe,P,Si,0,0,0,0,0,3,80.0,9.5,10.5,0.0,0.0,0.0,0.0,0.0
4742.0,Ge13Nb77Si10,RMG,Ge,Nb,Si,0,0,0,0,0,3,13.0,77.0,10.0,0.0,0.0,0.0,0.0,0.0
4751.0,Ge15Nb75Si10,RMG,Ge,Nb,Si,0,0,0,0,0,3,15.0,75.0,10.0,0.0,0.0,0.0,0.0,0.0
4752.0,Ge15Nb76.5Si8.5,RMG,Ge,Nb,Si,0,0,0,0,0,3,15.0,76.5,8.5,0.0,0.0,0.0,0.0,0.0
4758.0,Ge2Nb80Si18,RMG,Ge,Nb,Si,0,0,0,0,0,3,2.0,80.0,18.0,0.0,0.0,0.0,0.0,0.0
4794.0,Hf55Si15Zr30,RMG,Hf,Si,Zr,0,0,0,0,0,3,55.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0
4806.0,Hf61Si15V24,RMG,Hf,Si,V,0,0,0,0,0,3,61.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0
4836.0,Hf75Si15V10,RMG,Hf,Si,V,0,0,0,0,0,3,75.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0
4838.0,Hf76Si15V9,RMG,Hf,Si,V,0,0,0,0,0,3,76.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0
4866.0,La10Mg80Ni10,RMG,La,Mg,Ni,0,0,0,0,0,3,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0
4875.0,La18Mg70Ni12,RMG,La,Mg,Ni,0,0,0,0,0,3,18.0,70.0,12.0,0.0,0.0,0.0,0.0,0.0
4893.0,La3Mg72Zn25,RMG,La,Mg,Zn,0,0,0,0,0,3,3.0,72.0,25.0,0.0,0.0,0.0,0.0,0.0
4915.0,La8Mg67Zn25,RMG,La,Mg,Zn,0,0,0,0,0,3,8.0,67.0,25.0,0.0,0.0,0.0,0.0,0.0
4923.0,Mg10Nd70Ni20,CRA,Mg,Nd,Ni,0,0,0,0,0,3,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0
4930.0,Mg30Nd20Ni50,CRA,Mg,Nd,Ni,0,0,0,0,0,3,30.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0
4987.0,Mg64Ni21Nd15,BMG,Mg,Ni,Nd,0,0,0,0,0,3,64.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0
4997.0,Mg65Cu25Y10,BMG,Mg,Cu,Y,0,0,0,0,0,3,65.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0
5004.0,Mg65Ni20Nd15,BMG,Mg,Ni,Nd,0,0,0,0,0,3,65.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0
5024.0,Mg70Ni20La10,BMG,Mg,Ni,La,0,0,0,0,0,3,70.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0
5044.0,Mg73.75Pd16.25Yb10,BMG,Mg,Pd,Yb,0,0,0,0,0,3,73.75,16.25,10.0,0.0,0.0,0.0,0.0,0.0
5047.0,Mg75Ag17.5Yb7.5,BMG,Mg,Ag,Yb,0,0,0,0,0,3,75.0,17.5,7.5,0.0,0.0,0.0,0.0,0.0
5101.0,Mn20Ni26.4Zr53.6,RMG,Mn,Ni,Zr,0,0,0,0,0,3,20.0,26.4,53.6,0.0,0.0,0.0,0.0,0.0
5129.0,Mo35Nb45Si20,CRA,Mo,Nb,Si,0,0,0,0,0,3,35.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0
5141.0,Nb10Si15Zr75,RMG,Nb,Si,Zr,0,0,0,0,0,3,10.0,15.0,75.0,0.0,0.0,0.0,0.0,0.0
5171.0,Nb40Ni59Pd1,RMG,Nb,Ni,Pd,0,0,0,0,0,3,40.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0
5198.0,Nb60Si20V20,RMG,Nb,Si,V,0,0,0,0,0,3,60.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
5213.0,Nb75Si20Ta5,RMG,Nb,Si,Ta,0,0,0,0,0,3,75.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0
5225.0,Ni10Si15Ti75,RMG,Ni,Si,Ti,0,0,0,0,0,3,10.0,15.0,75.0,0.0,0.0,0.0,0.0,0.0
5245.0,Ni20Si20Ti60,CRA,Ni,Si,Ti,0,0,0,0,0,3,20.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0
5315.0,Ni4.2Pd79.3Si16.5,RMG,Ni,Pd,Si,0,0,0,0,0,3,4.2,79.3,16.5,0.0,0.0,0.0,0.0,0.0
5329.0,Ni45P10Pd45,RMG,Ni,P,Pd,0,0,0,0,0,3,45.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0
5334.0,Ni45V10Zr45,RMG,Ni,V,Zr,0,0,0,0,0,3,45.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0
5341.0,Ni49.2Pd32.8Si18,RMG,Ni,Pd,Si,0,0,0,0,0,3,49.2,32.8,18.0,0.0,0.0,0.0,0.0,0.0
5403.0,Pd32Ni48P20,BMG,Pd,Ni,P,0,0,0,0,0,3,32.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0
5406.0,Pd56Fe24P20,BMG,Pd,Fe,P,0,0,0,0,0,3,56.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0
5412.0,Pd71.5Cu12Si16.5,BMG,Pd,Cu,Si,0,0,0,0,0,3,71.5,12.0,16.5,0.0,0.0,0.0,0.0,0.0
5449.0,Si15Ti45V40,RMG,Si,Ti,V,0,0,0,0,0,3,15.0,45.0,40.0,0.0,0.0,0.0,0.0,0.0
5456.0,Si15Ti60V25,RMG,Si,Ti,V,0,0,0,0,0,3,15.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0
5498.0,Si45Ti8Zr47,RMG,Si,Ti,Zr,0,0,0,0,0,3,45.0,8.0,47.0,0.0,0.0,0.0,0.0,0.0
5515.0,Si65Ti10Zr25,RMG,Si,Ti,Zr,0,0,0,0,0,3,65.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0
5526.0,Si75Ti20Zr5,RMG,Si,Ti,Zr,0,0,0,0,0,3,75.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0
5532.0,Si86Ti4Zr10,CRA,Si,Ti,Zr,0,0,0,0,0,3,86.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0
5544.0,Y60Fe30Al10,BMG,Y,Fe,Al,0,0,0,0,0,3,60.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0
5582.0,(Fe0.75B0.15Si0.10)99Nb1,BMG,Fe,B,Si,Nb,0,0,0,0,4,74.25,14.85,9.9,1.0,0.0,0.0,0.0,0.0
5610.0,Au46Ag5Cu29Si20,BMG,Au,Ag,Cu,Si,0,0,0,0,4,46.0,5.0,29.0,20.0,0.0,0.0,0.0,0.0
5612.0,Au70Cu5.5Ag7.5Si17,BMG,Au,Cu,Ag,Si,0,0,0,0,4,70.0,5.5,7.5,17.0,0.0,0.0,0.0,0.0
5613.0,Ca47Mg19Zn7Cu27,BMG,Ca,Mg,Zn,Cu,0,0,0,0,4,47.0,19.0,7.0,27.0,0.0,0.0,0.0,0.0
5631.0,Cu34Zr50Ag8Al8,BMG,Cu,Zr,Ag,Al,0,0,0,0,4,34.0,50.0,8.0,8.0,0.0,0.0,0.0,0.0
5703.0,Fe74Nb6Y3B17,BMG,Fe,Nb,Y,B,0,0,0,0,4,74.0,6.0,3.0,17.0,0.0,0.0,0.0,0.0
5705.0,Gd36Al24Co20Y20,BMG,Gd,Al,Co,Y,0,0,0,0,4,36.0,24.0,20.0,20.0,0.0,0.0,0.0,0.0
5710.0,Hf48Cu29.25Ni9.75Al13,BMG,Hf,Cu,Ni,Al,0,0,0,0,4,48.0,29.25,9.75,13.0,0.0,0.0,0.0,0.0
5715.0,Ho40Al22Co22Y16,BMG,Ho,Al,Co,Y,0,0,0,0,4,40.0,22.0,22.0,16.0,0.0,0.0,0.0,0.0
5751.0,La70.0Al12.4Cu8.8Ni8.8,BMG,La,Al,Cu,Ni,0,0,0,0,4,70.0,12.4,8.8,8.8,0.0,0.0,0.0,0.0
5822.0,Ti40Zr10Cu38Pd12,BMG,Ti,Zr,Cu,Pd,0,0,0,0,4,40.0,10.0,38.0,12.0,0.0,0.0,0.0,0.0
5857.0,Zr55Al19Co19Cu7,BMG,Zr,Al,Co,Cu,0,0,0,0,4,55.0,19.0,19.0,7.0,0.0,0.0,0.0,0.0
5869.0,Zr63Al11.4Cu9.3Ni16.3,BMG,Zr,Al,Cu,Ni,0,0,0,0,4,63.0,11.4,9.3,16.3,0.0,0.0,0.0,0.0
5905.0,(Ti0.45Cu0.378Zr0.10Ni0.072)96Sn4,BMG,Ti,Cu,Zr,Ni,Sn,0,0,0,5,43.2,36.288,9.6,6.911999999999999,4.0,0.0,0.0,0.0
5907.0,(Zr0.55Al0.20Co0.20Cu0.05)93Ag7,BMG,Zr,Al,Co,Cu,Ag,0,0,0,5,51.150000000000006,18.6,18.6,4.65,7.0,0.0,0.0,0.0
5913.0,(Zr0.59Ti0.06Cu0.22Ni0.13)88Al12,BMG,Zr,Ti,Cu,Ni,Al,0,0,0,5,51.92,5.279999999999999,19.36,11.44,12.0,0.0,0.0,0.0
5967.0,Mg65Cu15Ag10Y4Gd6,BMG,Mg,Cu,Ag,Y,Gd,0,0,0,5,65.0,15.0,10.0,4.0,6.0,0.0,0.0,0.0
5980.0,Ni60Zr20Ti5Nb10Al5,BMG,Ni,Zr,Ti,Nb,Al,0,0,0,5,60.0,20.0,5.0,10.0,5.0,0.0,0.0,0.0
5991.0,Pd79Cu5Ag1Si10P5,BMG,Pd,Cu,Ag,Si,P,0,0,0,5,79.0,5.0,1.0,10.0,5.0,0.0,0.0,0.0
5995.0,Pr60Al10Ni10Cu16Fe4,BMG,Pr,Al,Ni,Cu,Fe,0,0,0,5,60.0,10.0,10.0,16.0,4.0,0.0,0.0,0.0
6016.0,Zr38.5Ti16.5Ni9.75Cu15.25Be20,BMG,Zr,Ti,Ni,Cu,Be,0,0,0,5,38.5,16.5,9.75,15.25,20.0,0.0,0.0,0.0
6108.0,Zr41Ti14Cu12.5Ni8Be22.5C2,BMG,Zr,Ti,Cu,Ni,Be,C,0,0,6,41.0,14.0,12.5,8.0,22.5,2.0,0.0,0.0
6112.0,Fe27Co40Zr3Ti3Mo1.5Si1.5B24,BMG,Fe,Co,Zr,Ti,Mo,Si,B,0,7,27.0,40.0,3.0,3.0,1.5,1.5,24.0,0.0
6117.0,Fe46Co30Mo4(P0.45C0.2B0.2Si0.15)20,BMG,Fe,Co,Mo,P,C,B,Si,0,7,46.0,30.0,4.0,9.0,4.0,4.0,3.0,0.0
6211.0,Fe50Cr15Mo14C15B6,BMG,Fe,Cr,Mo,C,B,0,0,0,5,50.0,15.0,14.0,15.0,6.0,0.0,0.0,0.0
6247.0,Zr61Ti2Cu25Al12,BMG,Zr,Ti,Cu,Al,0,0,0,0,4,61.0,2.0,25.0,12.0,0.0,0.0,0.0,0.0
6287.0,Fe77Ga3P9C4B4Si3,BMG,Fe,Ga,P,C,B,Si,0,0,6,77.0,3.0,9.0,4.0,4.0,3.0,0.0,0.0
6331.0,(Fe0.5Co0.5)72B20Si4Nb4,BMG,Fe,Co,B,Si,Nb,0,0,0,5,36.0,36.0,20.0,4.0,4.0,0.0,0.0,0.0
6346.0,(Fe0.8Co0.2)48Cr15Mo14C15B6Tm2,BMG,Fe,Co,Cr,Mo,C,B,Tm,0,7,38.400000000000006,9.6,15.0,14.0,15.0,6.0,2.0,0.0
6351.0,Fe48Cr15Mo14C15B6Er2,BMG,Fe,Cr,Mo,C,B,Er,0,0,6,48.0,15.0,14.0,15.0,6.0,2.0,0.0,0.0
6390.0,Fe63Cr3Mo12P10C7B5,BMG,Fe,Cr,Mo,P,C,B,0,0,6,63.0,3.0,12.0,10.0,7.0,5.0,0.0,0.0
6403.0,Al20.0Cr20.0Mo20.0Si20.0Ti20.0,BMG,Al,Cr,Mo,Si,Ti,0,0,0,5,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0
6411.0,Zr20.0Hf20.0Ti20.0Cu20.0Ni20.0,BMG,Zr,Hf,Ti,Cu,Ni,0,0,0,5,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0
26.0,Al33.6Ca66.4,BMG,Al,Ca,0,0,0,0,0,0,2,33.6,66.4,0.0,0.0,0.0,0.0,0.0,0.0
40.0,Al55Ti45,CRA,Al,Ti,0,0,0,0,0,0,2,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,Al80Cu20,CRA,Al,Cu,0,0,0,0,0,0,2,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,Al88Ce12,RMG,Al,Ce,0,0,0,0,0,0,2,88.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,Al92.5Ca7.5,CRA,Al,Ca,0,0,0,0,0,0,2,92.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0
111.0,Al94Ce6,CRA,Al,Ce,0,0,0,0,0,0,2,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
158.0,B20Co80,RMG,B,Co,0,0,0,0,0,0,2,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
171.0,B25Mo75,CRA,B,Mo,0,0,0,0,0,0,2,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,B36Co64,RMG,B,Co,0,0,0,0,0,0,2,36.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,B40Co60,RMG,B,Co,0,0,0,0,0,0,2,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
193.0,B54Ni46,CRA,B,Ni,0,0,0,0,0,0,2,54.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
237.0,Co55Zr45,RMG,Co,Zr,0,0,0,0,0,0,2,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
238.0,Co70Si30,CRA,Co,Si,0,0,0,0,0,0,2,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
286.0,Cu62Zr38,RMG,Cu,Zr,0,0,0,0,0,0,2,62.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
295.0,Cu70Zr30,RMG,Cu,Zr,0,0,0,0,0,0,2,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
298.0,Cu75Ti25,CRA,Cu,Ti,0,0,0,0,0,0,2,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
304.0,Cu85Ti15,CRA,Cu,Ti,0,0,0,0,0,0,2,85.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
309.0,Fe25Sc75,RMG,Fe,Sc,0,0,0,0,0,0,2,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
318.0,Fe75Nd25,RMG,Fe,Nd,0,0,0,0,0,0,2,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
359.0,Mg75Zn25,RMG,Mg,Zn,0,0,0,0,0,0,2,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
392.0,Ni10Ti90,CRA,Ni,Ti,0,0,0,0,0,0,2,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
411.0,Ni50Ta50,RMG,Ni,Ta,0,0,0,0,0,0,2,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
427.0,Ni70Ti30,CRA,Ni,Ti,0,0,0,0,0,0,2,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
481.0,(Fe0.75Ni0.25)83P17,BMG,Fe,Ni,P,0,0,0,0,0,3,62.25,20.75,17.0,0.0,0.0,0.0,0.0,0.0
496.0,Ag10Mg60Y30,RMG,Ag,Mg,Y,0,0,0,0,0,3,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0
534.0,Ag24Cu31Fe45,CRA,Ag,Cu,Fe,0,0,0,0,0,3,24.0,31.0,45.0,0.0,0.0,0.0,0.0,0.0
545.0,Ag28Cu30Fe42,RMG,Ag,Cu,Fe,0,0,0,0,0,3,28.0,30.0,42.0,0.0,0.0,0.0,0.0,0.0
549.0,Ag30Ce10Cu60,RMG,Ag,Ce,Cu,0,0,0,0,0,3,30.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0
560.0,Ag31Cu37Fe32,CRA,Ag,Cu,Fe,0,0,0,0,0,3,31.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0
564.0,Ag35Al10Mg55,RMG,Ag,Al,Mg,0,0,0,0,0,3,35.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0
569.0,Ag35Ce6Cu59,RMG,Ag,Ce,Cu,0,0,0,0,0,3,35.0,6.0,59.0,0.0,0.0,0.0,0.0,0.0
582.0,Ag40Ce1Cu59,CRA,Ag,Ce,Cu,0,0,0,0,0,3,40.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0
633.0,Ag6.7Pd76.8Si16.5,RMG,Ag,Pd,Si,0,0,0,0,0,3,6.7,76.8,16.5,0.0,0.0,0.0,0.0,0.0
662.0,Al10Ce10Cu80,CRA,Al,Ce,Cu,0,0,0,0,0,3,10.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0
693.0,Al10La25Ni65,CRA,Al,La,Ni,0,0,0,0,0,3,10.0,25.0,65.0,0.0,0.0,0.0,0.0,0.0
709.0,Al10Mg65Zn25,RMG,Al,Mg,Zn,0,0,0,0,0,3,10.0,65.0,25.0,0.0,0.0,0.0,0.0,0.0
731.0,Al10Ni70Ti20,CRA,Al,Ni,Ti,0,0,0,0,0,3,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0
753.0,Al12B34Ni54,RMG,Al,B,Ni,0,0,0,0,0,3,12.0,34.0,54.0,0.0,0.0,0.0,0.0,0.0
777.0,Al15Cu25Ti60,RMG,Al,Cu,Ti,0,0,0,0,0,3,15.0,25.0,60.0,0.0,0.0,0.0,0.0,0.0
799.0,Al15Mg70Zn15,CRA,Al,Mg,Zn,0,0,0,0,0,3,15.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0
807.0,Al15Ni30.6Zr54.4,RMG,Al,Ni,Zr,0,0,0,0,0,3,15.0,30.6,54.4,0.0,0.0,0.0,0.0,0.0
852.0,Al20B22Co58,CRA,Al,B,Co,0,0,0,0,0,3,20.0,22.0,58.0,0.0,0.0,0.0,0.0,0.0
886.0,Al20La20Ni60,CRA,Al,La,Ni,0,0,0,0,0,3,20.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0
898.0,Al20Mg50Zn30,CRA,Al,Mg,Zn,0,0,0,0,0,3,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0
931.0,Al24B34Co42,RMG,Al,B,Co,0,0,0,0,0,3,24.0,34.0,42.0,0.0,0.0,0.0,0.0,0.0
936.0,Al25Au20La55,RMG,Al,Au,La,0,0,0,0,0,3,25.0,20.0,55.0,0.0,0.0,0.0,0.0,0.0
937.0,Al25Ce55Ni20,RMG,Al,Ce,Ni,0,0,0,0,0,3,25.0,55.0,20.0,0.0,0.0,0.0,0.0,0.0
938.0,Al25Cr20La55,RMG,Al,Cr,La,0,0,0,0,0,3,25.0,20.0,55.0,0.0,0.0,0.0,0.0,0.0
968.0,Al25Ni20Zr55,RMG,Al,Ni,Zr,0,0,0,0,0,3,25.0,20.0,55.0,0.0,0.0,0.0,0.0,0.0
986.0,Al28La18Ni54,RMG,Al,La,Ni,0,0,0,0,0,3,28.0,18.0,54.0,0.0,0.0,0.0,0.0,0.0
1018.0,Al30La10Ni60,CRA,Al,La,Ni,0,0,0,0,0,3,30.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0
1023.0,Al30La30Ni40,RMG,Al,La,Ni,0,0,0,0,0,3,30.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0
1031.0,Al30Mg40Zn30,CRA,Al,Mg,Zn,0,0,0,0,0,3,30.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0
1033.0,Al30Mg60Zn10,CRA,Al,Mg,Zn,0,0,0,0,0,3,30.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0
1056.0,Al34Ni24Zr42,RMG,Al,Ni,Zr,0,0,0,0,0,3,34.0,24.0,42.0,0.0,0.0,0.0,0.0,0.0
1084.0,Al40Cu40Ti20,CRA,Al,Cu,Ti,0,0,0,0,0,3,40.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0
1093.0,Al40La40Ni20,RMG,Al,La,Ni,0,0,0,0,0,3,40.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0
1109.0,Al42La18Ni40,RMG,Al,La,Ni,0,0,0,0,0,3,42.0,18.0,40.0,0.0,0.0,0.0,0.0,0.0
1116.0,Al45Cu20Ti35,CRA,Al,Cu,Ti,0,0,0,0,0,3,45.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0
1129.0,Al4B18Fe78,RMG,Al,B,Fe,0,0,0,0,0,3,4.0,18.0,78.0,0.0,0.0,0.0,0.0,0.0
1133.0,Al4B22Ni74,RMG,Al,B,Ni,0,0,0,0,0,3,4.0,22.0,74.0,0.0,0.0,0.0,0.0,0.0
1137.0,Al4B30Ni66,RMG,Al,B,Ni,0,0,0,0,0,3,4.0,30.0,66.0,0.0,0.0,0.0,0.0,0.0
1166.0,Al50Ge40Mn10,RMG,Al,Ge,Mn,0,0,0,0,0,3,50.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0
1190.0,Al53La34Ni13,RMG,Al,La,Ni,0,0,0,0,0,3,53.0,34.0,13.0,0.0,0.0,0.0,0.0,0.0
1219.0,Al55Ni30Zr15,CRA,Al,Ni,Zr,0,0,0,0,0,3,55.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0
1244.0,Al5Cu30Zr65,RMG,Al,Cu,Zr,0,0,0,0,0,3,5.0,30.0,65.0,0.0,0.0,0.0,0.0,0.0
1291.0,Al60Cu25V15,CRA,Al,Cu,V,0,0,0,0,0,3,60.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0
1358.0,Al65Ni15Si20,RMG,Al,Ni,Si,0,0,0,0,0,3,65.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0
1377.0,Al68Ge22V10,RMG,Al,Ge,V,0,0,0,0,0,3,68.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0
1381.0,Al69Fe6Ge25,RMG,Al,Fe,Ge,0,0,0,0,0,3,69.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0
1384.0,Al69Ge25V6,RMG,Al,Ge,V,0,0,0,0,0,3,69.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0
1400.0,Al70Ce10Cu20,CRA,Al,Ce,Cu,0,0,0,0,0,3,70.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0
1479.0,Al75Cr5Si20,CRA,Al,Cr,Si,0,0,0,0,0,3,75.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0
1490.0,Al75La15Ni10,CRA,Al,La,Ni,0,0,0,0,0,3,75.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0
1513.0,Al77Cu20V3,CRA,Al,Cu,V,0,0,0,0,0,3,77.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0
1519.0,Al78La2Ni20,RMG,Al,La,Ni,0,0,0,0,0,3,78.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0
1533.0,Al80Ce10Nb10,RMG,Al,Ce,Nb,0,0,0,0,0,3,80.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
1545.0,Al80Cr10Si10,CRA,Al,Cr,Si,0,0,0,0,0,3,80.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
1554.0,Al80Gd5Ni15,RMG,Al,Gd,Ni,0,0,0,0,0,3,80.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0
1559.0,Al80Mn6Ni14,CRA,Al,Mn,Ni,0,0,0,0,0,3,80.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0
1577.0,Al81Gd9Ni10,RMG,Al,Gd,Ni,0,0,0,0,0,3,81.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0
1607.0,Al83Gd7Ni10,RMG,Al,Gd,Ni,0,0,0,0,0,3,83.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0
1646.0,Al85Ca10Fe5,RMG,Al,Ca,Fe,0,0,0,0,0,3,85.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0
1671.0,Al85Cu6Y9,RMG,Al,Cu,Y,0,0,0,0,0,3,85.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
1702.0,Al85Ni6Sm9,RMG,Al,Ni,Sm,0,0,0,0,0,3,85.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
1712.0,Al86Co12Fe2,RMG,Al,Co,Fe,0,0,0,0,0,3,86.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
1726.0,Al86Fe2Ni12,RMG,Al,Fe,Ni,0,0,0,0,0,3,86.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0
1730.0,Al86Fe6Ni8,CRA,Al,Fe,Ni,0,0,0,0,0,3,86.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0
1741.0,Al86Nd6Ni8,RMG,Al,Nd,Ni,0,0,0,0,0,3,86.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0
1747.0,Al87.5Ca10Fe2.5,CRA,Al,Ca,Fe,0,0,0,0,0,3,87.5,10.0,2.5,0.0,0.0,0.0,0.0,0.0
1767.0,Al87Co1Ni12,RMG,Al,Co,Ni,0,0,0,0,0,3,87.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
1790.0,Al88Ce10Co2,RMG,Al,Ce,Co,0,0,0,0,0,3,88.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
1896.0,Al8Cu84Nd8,RMG,Al,Cu,Nd,0,0,0,0,0,3,8.0,84.0,8.0,0.0,0.0,0.0,0.0,0.0
1918.0,Al90Co2Mn8,CRA,Al,Co,Mn,0,0,0,0,0,3,90.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
1929.0,Al90Co8Ni2,CRA,Al,Co,Ni,0,0,0,0,0,3,90.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
1960.0,Al91Fe2Ni7,CRA,Al,Fe,Ni,0,0,0,0,0,3,91.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
1976.0,Al92Co6Ni2,CRA,Al,Co,Ni,0,0,0,0,0,3,92.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
1988.0,Al93Ce2Mn5,CRA,Al,Ce,Mn,0,0,0,0,0,3,93.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
1994.0,Al94Ce4Fe2,CRA,Al,Ce,Fe,0,0,0,0,0,3,94.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2000.0,Al94Co4Ni2,CRA,Al,Co,Ni,0,0,0,0,0,3,94.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2048.0,Au4Pd79Si17,RMG,Au,Pd,Si,0,0,0,0,0,3,4.0,79.0,17.0,0.0,0.0,0.0,0.0,0.0
2068.0,Au9Cu21Mg70,RMG,Au,Cu,Mg,0,0,0,0,0,3,9.0,21.0,70.0,0.0,0.0,0.0,0.0,0.0
2069.0,Au9Pd75Si16,RMG,Au,Pd,Si,0,0,0,0,0,3,9.0,75.0,16.0,0.0,0.0,0.0,0.0,0.0
2071.0,B1.8Ni81.5P16.7,RMG,B,Ni,P,0,0,0,0,0,3,1.8,81.5,16.7,0.0,0.0,0.0,0.0,0.0
2080.0,B10C8Ni82,CRA,B,C,Ni,0,0,0,0,0,3,10.0,8.0,82.0,0.0,0.0,0.0,0.0,0.0
